annual_inc,bc_open_to_buy,bc_util,int_rate,loan_amnt,max_bal_bc,percent_bc_gt_75,total_bc_limit,total_rec_int,total_rev_hi_lim,emp_length_int,grade_label,application_type_Joint App,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_ 60 months,title_Car financing,title_Credit card refinancing,title_Debt consolidation,title_Green loan,title_Home buying,title_Home improvement,title_Major purchase,title_Medical expenses,title_Moving and relocation,title_Other,title_Vacation,verification_status_Source Verified,verification_status_Verified
170000,5672,76.8,10.72,25000,4365,60,24400,317.28,47300,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
220000,10768,24.7,11.8,20000,3276,0,14300,355.97,38800,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134000,19241,77,11.31,24000,26101,42.9,83600,409.39,83600,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62100,5855,52.8,8.19,5000,3056,50,12400,61.72,20800,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,2419,78.4,10.33,10000,3796,66.7,11200,94.69,11200,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
150000,18141,23.8,8.19,21000,5546,0,23800,260.82,25800,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,60608,29.4,12.98,11750,8193,9.1,85800,231.5,351700,5,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
52000,3326,2.2,7.02,7000,74,0,3400,74.05,3400,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,13500,0,10.72,4500,0,0,13500,10.91,13500,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26000,5751,60.9,8.19,2400,3923,50,14700,29.63,21500,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120000,8074,27.9,12.98,7500,1975,20,11200,78.42,30300,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72000,6411,71.1,8.19,20000,6442,60,22200,248.4,52500,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32000,11775,42,8.81,14000,3397,0,20300,186.85,25800,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
108000,2526,57.2,11.8,1000,3374,0,5900,17.8,9500,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190000,2579,71.3,7.02,32000,6421,0,9000,251.15,25500,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000,3560,62.9,10.33,10000,2058,20,9600,155.77,27000,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,3298,81.7,11.8,14400,11463,50,18000,256.3,18000,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,7904,61.4,7.56,12000,6834,50,20500,136.72,20500,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120000,6847,74,11.8,40000,13576,25,26300,716.26,31300,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
100000,16482,50.1,8.19,10500,7372,0,33000,129.62,36100,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,58225,15.2,8.81,10000,1904,7.7,68700,132.8,103600,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32000,26847,35.8,8.81,15000,8800,33.3,41800,199.22,64000,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000,1584,79.7,8.19,6000,2445,66.7,7800,74.07,11100,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000,7881,74.7,8.19,10000,10141,50,31100,123.44,34200,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52000,35859,13.2,12.98,21000,4759,0,41300,413.73,43500,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,18316,26.4,8.19,35000,3263,0,24900,434.7,46000,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
190000,37028,43.5,8.81,25000,10987,50,65500,334.05,68500,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52000,26220,21,7.02,5000,4067,0,33200,52.89,34200,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57800,6413,29.5,7.56,4800,2687,0,9100,21.17,32100,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115000,44687,24.4,10.33,20000,14056,14.3,59100,313.44,75700,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38000,6450,47.1,8.81,19200,2200,33.3,12200,254.99,18000,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130000,38085,3.1,7.02,36000,1017,0,39300,380.83,51000,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,45502,33.1,8.19,10725,8270,0,68000,87.84,71000,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000,19573,60.9,11.31,15250,5413,41.7,50000,260.13,163000,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60000,4227,83.7,10.72,10750,11563,50,26000,173.78,31000,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58000,4737,66.9,11.8,16500,4865,33.3,14300,295.46,25600,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
57000,13158,58.9,8.19,20000,9912,25,32000,246.89,42900,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100000,13069,17.8,6.46,4500,2331,0,15900,43.8,18500,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185000,12010,53.6,12.98,18000,5564,40,25900,352.5,44100,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000,4500,0,10.33,40000,0,0,4500,626.87,49000,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20000,1123,59.9,8.81,1800,1461,50,2800,23.91,3600,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
90000,18884,37.1,11.8,35000,3006,0,30000,626.74,46300,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
128753.8,38923,22.8,8.19,10000,3356,15.4,50400,68.25,76000,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
196000,6022,31.6,12.98,16000,2270,0,8800,167.3,10700,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130000,7532,67.3,11.8,16000,6558,83.3,23000,284.78,23000,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
250000,20639,53.4,6.46,20000,22568,66.7,60600,194.68,106700,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,7888,0.2,7.56,10000,12,0,7900,113.94,22100,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75000,34903,24.8,11.8,15000,5806,0,46400,268.6,60400,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,32635,26.7,8.19,40000,6776,0,44500,493.78,44500,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
67000,25768,26.8,10.33,27000,4753,33.3,35200,422.93,68300,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
60000,14292,45.2,8.81,10000,3603,11.1,26100,132.8,43800,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140000,2048,88.5,10.33,40000,10074,66.7,17800,626.87,29000,5,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
61536,13519,68.7,7.02,15000,7424,20,43200,135.28,60500,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,54238,12.7,8.19,22000,5506,16.7,62100,223.2,62100,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
70000,1732,84.9,6.46,10000,8768,66.7,11500,97.7,16000,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32564,3927,85.7,11.31,3000,17710,100,27500,51.38,27500,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95000,31561,36.2,7.56,35000,12222,0,49500,398.77,87600,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105000,57311,48.9,8.19,20000,14846,25,91500,5.57,100100,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,1264,84,8.81,35000,3492,66.7,7900,464.82,25200,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260000,27348,46.6,12.98,26000,6830,22.2,51200,527.92,69900,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26000,2988,17,7.02,15000,454,0,3600,158.68,10600,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22000,7153,74.5,11.31,35000,7512,50,28100,597.03,31100,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
120000,61092,8.3,7.56,18000,1930,0,66600,205.08,76000,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45000,5684,29,10.33,8500,2316,0,8000,139.72,9800,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55500,14356,35.3,8.19,7000,6883,20,22200,86.41,50800,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85000,13744,51.3,10.33,11000,12890,50,28200,91.54,42700,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63000,76375,32,11.8,16000,10930,30,112300,285.62,118700,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
35500,5742,35.5,7.56,6000,2289,0,8900,68.36,12800,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
125000,10608,1.8,11.8,20000,192,0,10800,358.13,14300,5,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,34772,10.1,10.33,36000,2297,0,38700,564.18,42600,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24000,5400,58.1,11.31,8400,6215,0,12900,143.28,19700,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40000,41735,20.2,7.02,3000,8197,14.3,52300,31.74,75800,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28000,47,99.2,10.33,2000,5953,100,6000,31.15,6000,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,2154,74,7.56,17600,3241,66.7,8300,200.53,8300,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120000,4040,79.3,12.98,37000,7750,50,19500,386.88,52100,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
67000,12994,46.3,10.33,20000,3890,20,24200,311.54,42300,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60000,38754,1.6,10.72,2400,262,0,39400,38.8,41400,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75000,22958,3.9,10.33,16000,592,0,23900,146.91,34900,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96000,29617,18,12.98,6000,3481,20,36100,117.5,39700,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79000,43031,12.7,8.19,5000,3816,0,49300,61.72,59900,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83000,23586,42.6,7.56,5000,5323,12.5,41100,56.97,44400,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72500,15180,2.7,6.46,5500,420,0,15600,53.54,22100,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
75000,1539,78.6,11.8,15000,5661,100,7200,147.5,14800,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38500,18555,25.8,7.02,10000,3795,0,25000,105.79,46600,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,36346,24.4,10.72,23000,4731,50,48100,285.05,55200,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,14968,12.5,8.19,2500,1582,0,17100,30.87,23100,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90000,10448,46.4,10.33,10000,5460,0,19500,103.3,36600,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000,2485,88.1,6.46,10000,8849,60,20800,97.34,43500,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
61000,70,98.6,11.31,7000,4930,100,5000,119.4,11200,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000,33283,30.5,8.81,5000,3545,9.1,47900,66.4,66600,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34000,28894,6.2,8.81,4200,1379,0,30800,55.78,43000,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
80000,10631,69.9,7.56,18000,13640,40,35300,205.08,35300,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67828,6280,30.2,10.33,40000,2720,0,9000,626.87,12000,5,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
110000,11002,65.9,11.8,24000,11441,25,32300,429.76,44800,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43000,6775,23.9,8.81,6500,1481,0,8900,57.15,11400,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105000,0,100.2,8.19,40000,8005,100,11600,496.8,46100,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
84000,46397,1.7,12.98,20000,803,0,47200,151.43,51200,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65000,5000,0,11.8,15000,0,0,5000,268.6,16700,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,723,98.3,11.8,30000,12659,100,41800,535.79,54200,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58670,1171,74,11.8,10000,1068,50,4500,177.99,9500,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
131000,38762,56.2,8.81,40000,19756,37.5,88400,531.24,93400,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53000,9900,45,11.31,5000,8080,25,18000,85.29,29700,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400000,58525,9.8,11.8,35000,4057,11.1,64900,661.15,64900,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
130000,4546,14.2,10.33,5000,754,0,5300,77.89,8300,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115000,5197,54,11.8,10000,3575,33.3,11300,124.55,17000,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
105000,13389,31.3,10.72,26850,2455,25,19500,458.05,54500,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,15266,66.9,7.02,35000,20330,12.5,46100,245.71,46100,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
109000,14984,67.8,12.98,35000,10164,50,46500,535.96,46500,2,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95000,4334,62.3,7.56,16800,7166,0,11500,191.41,14500,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78000,5109,61.3,11.31,6400,2870,75,13200,109.17,13200,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107500,61216,50.3,6.46,40000,16312,22.2,123200,389.34,135800,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
212000,7582,45.8,7.02,15000,6418,0,14000,158.68,241900,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
70000,11505,52.1,12.98,12000,6365,20,24000,235,26000,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65000,13224,53.8,7.56,8000,7620,66.7,28600,91.15,29700,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,59050,20.2,8.19,25000,8785,11.1,74000,240.36,74300,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45767,125,98.9,11.8,15000,8913,100,11000,273.49,16800,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
87000,43833,40.9,11.8,22500,8274,0,74200,402.9,74200,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
40000,12002,41.5,11.8,10000,1982,0,20500,177.99,24800,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9240,1206,70.6,6.46,4000,1422,50,4100,38.93,10400,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,21004,19.5,11.8,6000,3742,0,26100,106.8,27900,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
73000,24188,32.2,11.8,18000,7104,12.5,35700,322.32,103800,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63728,31742,42.1,8.19,20000,6504,0,54800,212,60300,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
127000,33093,46.5,8.19,25000,11103,28.6,61800,310.5,67600,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
198000,72802,17.9,8.19,35000,8664,0,88700,432.06,88700,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,4686,75.1,10.72,12000,5200,60,18800,169.57,20700,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42000,19746,37.3,8.81,11200,5664,33.3,31500,148.75,44400,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,11484,18,8.19,9050,2516,0,14000,111.72,26200,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
140000,1944,90.7,10.33,40000,13276,100,20900,626.87,44300,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,1199,60,7.56,2500,1013,50,3000,28.49,3500,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40000,11851,25,6.46,5000,2536,0,15800,48.66,29300,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88000,52449,0.1,11.31,19000,51,0,52500,324.1,93800,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
74000,4111,77.5,7.56,12000,6030,40,18300,114.04,40500,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76147,5928,5.9,10.33,32000,372,0,6300,501.5,6300,2,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
140000,23849,56.7,8.19,25000,18070,20,55100,310.5,160300,5,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
68000,1787,88.8,6.46,17000,7937,100,16000,165.47,35100,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,5904,79.2,11.8,28000,9608,75,28400,501.39,36800,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90000,17393,23.7,8.19,21000,2397,0,22800,259.23,52100,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
131000,78902,10.6,8.19,40000,4920,0,88000,496.8,213500,5,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
118000,9677,74.2,8.19,9000,13620,40,37500,111.1,42500,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,260,97.6,11.8,16000,7845,100,11000,284.78,16600,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200000,2513,30.2,12.98,35000,1063,0,3600,685.41,4900,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46000,10043,50,7.56,12500,5416,0,20100,142.42,31100,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165000,35060,34.7,8.19,18000,15503,16.7,53700,211.27,63700,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
174995,5607,82.4,12.98,14000,8719,57.1,31900,285.92,98800,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
110000,41222,41.8,7.02,10000,22302,0,70800,105.79,112500,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62000,27384,22,11.31,8000,3585,0,35100,136.46,46100,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32286,25959,63.8,10.72,9025,20621,33.3,71800,77.93,171800,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
65000,35261,25,8.19,6000,5956,0,47000,74.58,47000,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
70000,9914,57.6,10.72,20000,9668,25,23400,305.46,34300,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000,35606,14.4,7.56,15000,2495,0,41600,170.9,54800,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
80000,8300,56.3,6.46,10000,4521,0,19000,97.34,19400,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90000,7373,73,10.72,15000,11010,50,27300,241.93,29800,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,5635,2.8,8.19,16000,134,0,5800,197.51,10900,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87000,1922,80.8,6.46,10000,5729,100,10000,97.34,10000,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
130000,21815,1.7,11.8,26400,382,0,22200,472.73,22200,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
39999,4876,45.8,7.02,9500,4124,0,9000,81.97,9000,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36000,573,96.4,11.31,3000,3574,100,16100,51.18,18800,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50000,4894,78.7,8.81,20000,8074,66.7,23000,265.62,40300,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
150000,13685,50.6,6.46,20000,3917,12.5,27700,194.68,27700,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,11062,66.1,10.72,18500,9462,50,32600,216.45,32600,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000,4491,76.6,8.81,30000,6261,25,19200,398.42,24500,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135000,40755,42.4,8.19,28000,18465,0,70800,197.47,230700,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000,502,94.2,12.98,10000,4194,100,8700,90.14,15500,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,4904,81.1,10.72,16000,7676,75,26000,260.24,26000,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105000,7805,74.2,8.19,30000,8060,60,30300,372.61,59000,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
90000,6740,51.9,11.8,21000,5426,0,14000,376.04,32400,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62000,150,99.2,10.33,21000,10927,100,19000,174.75,22200,5,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120000,1959,80.4,10.72,5000,3481,100,10000,80.84,18900,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
88000,2875,76.6,10.33,6000,6249,66.7,12300,93.46,17000,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
150000,32118,16.4,7.02,6000,4385,0,38400,63.47,51400,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31200,27818,12.2,12.98,18000,2704,0,31700,361.12,34700,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,18155,31.7,6.46,10000,6417,0,26600,97.34,47600,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87000,14138,51.2,11.8,12000,6551,40,29000,214.88,30900,5,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,11096,34.7,6.46,12000,3940,25,17000,116.8,41700,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99000,18652,51.4,8.81,10000,12022,33.3,38400,133.62,52900,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
110000,31561,22.8,12.98,35000,6788,0,40900,689.55,51500,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
34000,1503,69.9,7.02,5000,2342,50,5000,52.89,7300,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120000,48834,55.4,7.56,10000,8781,0,66000,113.94,66000,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170000,14665,53,10.72,16000,6209,20,31200,258.66,75000,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
115000,22921,50.2,7.02,30000,13905,0,46000,317.36,57100,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25000,7832,60.4,8.19,11000,7895,0,19800,103.26,20600,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
85000,79099,15.2,12.98,32000,12600,0,93300,630.45,104700,2,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
126000,54303,26.7,12.98,25000,7856,14.3,74100,492.54,109200,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
100000,50121,25.9,8.19,30000,5683,0,67600,372.61,98000,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90000,10958,76.5,8.19,23325,15264,40,46700,293.24,57700,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95000,12677,62.5,7.02,20000,7586,33.3,33800,211.57,41600,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65000,25378,0.9,8.19,3000,222,0,25600,37.04,36300,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91000,8952,44,11.8,15000,7048,50,16000,273.51,16000,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
70000,30345,52.1,8.19,38000,8614,50,63400,359.58,68200,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,17054,2.5,7.56,3800,446,0,17500,44.1,20500,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
